#pdbId,resol,eff.resol
1chg,2.5,4.77373183262942
1dze,2.5,3.73801309909684
1fy1,2.5,3.62368117612793
1ue1,2.5,3.86741183170694
1csk,2.5,3.7292063972196
1ljm,2.5,3.20773694069205
1b88,2.5,3.99214609937430
1iw9,2.5,3.35612218618309
1x0s,2.5,3.3980026930814
1z35,2.5,3.18338878267778
1z38,2.5,3.18795586794541
1f4k,2.5,3.47168938433719
1qm8,2.5,3.89929515229053
2bfv,2.5,3.51493443489864
1re1,2.5,2.55992850361654
1j0r,2.5,3.4783414043132
1c2r,2.5,3.38803494720569
1z1a,2.5,3.28648802114649
1ggv,2.5,2.85151339069511
1pvt,2.5,4.03528604210264
1gne,2.5,4.23500862652152
1pau,2.5,2.48639773660365
1rhk,2.5,2.41747461479466
1p9p,2.5,3.50522649532929
1cr4,2.5,3.86860428185728
1lzw,2.5,3.9845619378411
1gnz,2.5,3.8009451332973
1hdr,2.5,3.39519476370176
3ink,2.5,3.87371118953021
1est,2.5,3.05615704248983
1pc9,2.5,3.01235004638432
1zqx,2.5,4.17663780836314
2a1x,2.5,3.02085417720576
1xhe,2.5,3.51885387355891
2est,2.5,3.16414338752075
1pp2,2.5,3.9402032944288
1q07,2.5,2.85219640823907
1dpb,2.5,2.96443466786781
1msp,2.5,4.31344609069153
1adw,2.5,2.94215947889449
1u2s,2.5,3.11384830072437
1u5o,2.5,3.47474843073377
2aru,2.5,3.45525318201616
1jhe,2.5,3.44721552212088
1nrf,2.5,3.29098343715854
1hno,2.5,3.10392173309744
1rbb,2.5,4.83012919359921
1r5d,2.5,3.12476302079811
1y8c,2.5,3.48832763247635
1wdx,2.5,2.60828169946866
1xzx,2.5,3.34777063717299
1e3r,2.5,3.87573221403718
1juk,2.5,3.36226161387986
1fhx,2.5,3.33146872800194
1quu,2.5,4.01038258645786
1zdu,2.5,3.01229223157295
2dcd,2.5,3.35802985155603
1nav,2.5,3.24281726186947
1nf1,2.5,4.11224570350501
1wvc,2.5,4.40667465265883
1ri1,2.5,3.09438544975011
1ri3,2.5,3.43270239794921
2fp3,2.5,3.90838441865246
2frh,2.5,4.22348782441463
6ca2,2.5,3.30150246821014
1gaj,2.5,3.54561298306513
1raj,2.5,2.54287944106934
1bmq,2.5,4.04960245456262
1s0z,2.5,2.63521481967830
1jaf,2.5,2.52860230468764
1pt3,2.5,3.57537930492029
1yok,2.5,3.30931016989228
2cfv,2.5,3.29616067218062
2hnt,2.5,4.84136403615069
1i31,2.5,3.55325104442501
1ilz,2.5,3.22635516791948
1zsa,2.5,3.12000146784921
1c3a,2.5,3.75204579269649
1m61,2.5,3.66233356809216
1kzu,2.5,3.43576784186214
1usw,2.5,4.01274584387386
2cnd,2.5,3.90296482424471
2ans,2.5,2.88785209535441
1qrh,2.5,3.50387501523153
1qps,2.5,3.75140062270096
2cgu,2.5,3.58650363635384
1imf,2.5,3.20651261311427
1a0p,2.5,4.2003354763166
1yi3,2.5,3.25396247629793
1p2a,2.5,3.40322695520458
1yyp,2.5,3.30731386881673
1uvt,2.5,3.12446927741058
1br5,2.5,3.77657471680936
1gzn,2.5,4.30305481565854
1vhi,2.5,3.4046315294158
1rpu,2.5,3.16996277366016
1drj,2.5,2.81682436089193
1rw4,2.5,3.91830275857619
1ewa,2.5,2.84620596694667
1mjb,2.5,3.21107279703075
1mj9,2.5,3.24039399654873
1sbc,2.5,4.63662120465799
1sbt,2.5,4.72179098559947
1a06,2.5,3.32883008384963
1je6,2.5,3.78308132249154
1uu8,2.5,3.01229223458605
1brc,2.5,3.01969304375811
1k0f,2.5,4.63819098560823
1g93,2.5,3.92321894084463
2bmy,2.5,3.05094065459959
1d8l,2.5,3.879097669516
1yts,2.5,3.10415313824951
1gwz,2.5,5.12811216151086
1eh5,2.5,3.43677258255164
1b02,2.5,3.40791683878744
1ith,2.5,3.25265090748102
2ffs,2.5,2.76786919636676
1rr6,2.5,3.23479911504743
1a5y,2.5,3.33454087308196
1q14,2.5,3.73689991948726
1ut4,2.5,2.76522462351744
1wav,2.5,4.21393634214337
1pfg,2.5,4.55695294877844
1rvw,2.5,4.05048839614302
1fdh,2.5,4.20849530563691
1td6,2.5,3.84829952070402
1pbx,2.5,3.71284755706696
2kai,2.5,3.90036349179127
1pxl,2.5,3.5364432438208
2a2f,2.5,3.65904894198331
1q22,2.5,2.76573703697684
1dm4,2.5,4.89251155171564
1ol5,2.5,3.09175614209889
4thn,2.5,4.16359161791988
1fpr,2.5,5.12761522321467
1xp8,2.5,3.69512105052334
1pxn,2.5,3.7505276772624
1rhd,2.5,4.93676611775218
3hat,2.5,4.50010717410558
2csn,2.5,2.91696276635816
1ett,2.5,4.16419539202361
1f42,2.5,2.74102272032565
1tmu,2.5,3.76602708929839
1jwt,2.5,4.22811491459353
2lkf,2.5,3.24648307577023
1gr1,2.5,2.72480112289654
1nkn,2.5,3.08532828306337
1aua,2.5,3.61626851112234
1l8g,2.5,3.38981094225606
1kak,2.5,3.47954134977269
1om9,2.5,3.20446054077319
1xbo,2.5,2.65452481642404
1f0o,2.5,3.13080386428077
2afc,2.5,3.31393587041957
2f9d,2.5,3.29915916886144
3por,2.5,3.33485603781169
1u0c,2.5,3.79235002520665
1pmb,2.5,4.10308503731069
1tiy,2.5,3.33580196994289
1zh6,2.5,3.11361583903048
1kw0,2.5,3.35093746870579
1ztu,2.5,3.45275099117571
2ac2,2.5,3.20375575447923
1yqk,2.5,3.26316493605396
1f8x,2.5,3.12551407046179
1uho,2.5,3.53277089410544
1zbx,2.5,3.23541874052098
1yqm,2.5,3.06811442416693
1efn,2.5,3.44078218121554
1fph,2.5,3.7583120375145
1twj,2.5,3.32624782395505
2ren,2.5,4.39277237413254
1tyb,2.5,3.02241810179957
1tyc,2.5,3.19783242680838
1tyd,2.5,3.09199313341491
1gye,2.5,3.12985726129847
1utz,2.5,2.97526664151806
1tdr,2.5,4.0892409078282
1nja,2.5,3.58709351242726
1jmf,2.5,3.40094722416434
1vzb,2.5,4.13254574230880
2g89,2.5,3.84889099103765
1vza,2.5,4.24400849173724
1lce,2.5,4.39207891140455
1vzc,2.5,4.39407867476572
1lcb,2.5,4.7894868185644
1njc,2.5,3.17421327212499
1jmh,2.5,3.41682481685207
1tsl,2.5,3.40849124059582
1tsx,2.5,3.48562900537441
1jmi,2.5,3.51572832678103
1cl0,2.5,3.19003907732583
1lbt,2.5,2.46717722433436
3pbh,2.5,3.9106053636827
1p5j,2.5,3.35855138096759
1b6b,2.5,3.52659776006678
2g36,2.5,2.52856173140327
1ko4,2.5,3.32193419803951
1vdc,2.5,3.18258924848645
1btg,2.5,4.10486779826145
1xex,2.5,3.56980040637151
1ba7,2.5,3.41975954372420
1zh1,2.5,3.43323344073698
1lio,2.5,5.56184711776632
1qnv,2.5,4.26223753793788
1u3f,2.5,3.28977413945907
1b8u,2.5,3.48597137824794
4apr,2.5,2.46410994108413
1hmy,2.5,3.79778010943497
1kv1,2.5,3.7546791829915
1yzu,2.5,3.14214032118079
6apr,2.5,2.26188948386062
1fj6,2.5,3.30013207604525
1f4o,2.5,3.28467857470828
1nw3,2.5,2.96181978888684
1s3m,2.5,3.89224629310481
1s3n,2.5,3.99735605802134
1b3e,2.5,3.24967539951135
1z73,2.5,3.27372363172248
1szb,2.5,3.53359954499608
1pjk,2.5,2.83657790930290
1zen,2.5,4.03480238440895
1bt3,2.5,3.42853849826071
1x72,2.5,3.24418340790934
1dxh,2.5,3.31908901894296
1r00,2.5,3.02572784169315
1j72,2.5,4.31151371525675
1czg,2.5,2.13229874407184
1w58,2.5,3.83363632254151
1p1g,2.5,2.73803952250898
1ca7,2.5,3.04275097458105
1qpz,2.5,4.16700116308279
1jft,2.5,4.25654523391126
1sb9,2.5,2.73352237462207
1biw,2.5,3.38280977303712
1zap,2.5,3.49254576662634
1vrl,2.5,3.33764722273615
4cpa,2.5,4.53305391219627
2bqu,2.5,3.3605699175905
1ylf,2.5,2.70669518240509
2axp,2.5,3.66712938612715
1nk1,2.5,4.3530374979799
1pmv,2.5,3.35765155693941
1oyu,2.5,4.24172455031633
1n1g,2.5,2.5788826275348
1m67,2.5,3.34394410003629
262l,2.5,4.2400470827852
1l2f,2.5,4.04913909585468
1hex,2.5,2.9631610001119
1sdn,2.5,3.05726014766429
1x94,2.5,3.21395272558532
1ic4,2.5,3.40462765515996
1nvg,2.5,3.18779632027267
1ubv,2.5,4.75139145212646
1ubw,2.5,4.71614816603035
1ubx,2.5,4.98101314645856
1h2m,2.5,2.59809442425087
2b9i,2.5,3.46013801125127
1uml,2.5,3.61064429859630
1wxy,2.5,4.07880660483978
1v78,2.5,4.18916363519353
1v79,2.5,4.18705887305837
1v7a,2.5,4.26884363265914
1g2x,2.5,3.30840640091198
1tvo,2.5,3.68003471780385
1wzy,2.5,4.03496242102168
1bl7,2.5,3.73481930882566
1bl6,2.5,3.80487249601338
1a9u,2.5,3.85837794238157
1jej,2.5,3.12209583649600
1jiu,2.5,3.66477622297612
1w83,2.5,3.17981414938
1i9a,2.5,3.6004259156722
1r3u,2.5,3.47964956000629
1hdm,2.5,3.45654359733685
2ncd,2.5,4.11503243919184
1mji,2.5,3.94055769947492
2f6s,2.5,2.76923818507781
2bu8,2.5,3.41311065848390
6jdw,2.5,2.90708967851618
9jdw,2.5,3.09987539250078
4jdw,2.5,3.37151555549288
1a1r,2.5,3.27704472949866
1p51,2.5,2.81577349122091
2g8z,2.5,3.64980888130208
1t3u,2.5,3.25245803520827
2ai9,2.5,3.37428763829564
1ytf,2.5,3.12010654742223
1xbr,2.5,3.20426801462483
1xip,2.5,3.82281167402588
1uun,2.5,3.47088146484231
1n3x,2.5,2.92621576374438
1fbl,2.5,3.71660725766928
2c5s,2.5,2.80512565771459
2alz,2.5,3.99886156728376
1htm,2.5,4.02130389988409
1zmg,2.5,3.25263319476411
1mkg,2.5,3.52492398097860
1vpf,2.5,3.27055154298201
1jvx,2.5,3.80403540991659
1c3s,2.5,3.73209617129375
1e9l,2.5,4.18784361661155
1p9r,2.5,3.37600963817988
1zt1,2.5,2.69395866001525
1d2p,2.5,3.74183870244413
1saz,2.5,3.30097682126062
1onl,2.5,3.23575323719946
1vac,2.5,2.86429323300973
2vab,2.5,2.45385877904141
1o5t,2.5,3.77872875680245
1vad,2.5,2.54674839954132
1a4r,2.5,4.26315958460593
2a6a,2.5,2.71993648058907
2bnn,2.5,2.86528599633652
1s9x,2.5,3.22255368964871
1qyi,2.5,3.57962685909918
1sqk,2.5,3.59168385520612
1a9e,2.5,2.98528683435160
1h0c,2.5,3.50458064848752
1khh,2.5,3.91339266893311
1p1c,2.5,3.9318399887597
2a6t,2.5,3.53265193521503
1nna,2.5,3.46487197655995
1rm1,2.5,3.54317795793595
1r9g,2.5,3.95895900030839
1guo,2.5,3.02235171570894
1b9s,2.5,4.16061037837601
1pbb,2.5,2.95279528724343
1cj3,2.5,2.66519308306667
1var,2.5,3.58884124253024
1iuv,2.5,3.12974270065039
1j59,2.5,4.50539690046492
1ase,2.5,3.53995280434583
1czc,2.5,3.08702218335735
2bng,2.5,3.07018794490066
2a2j,2.5,3.67849221698471
1gxp,2.5,3.88737001715537
1l6j,2.5,3.61216427793547
1bcr,2.5,3.65815493418289
1eft,2.5,3.4893368951488
1spr,2.5,3.53527239632092
1r61,2.5,3.24001244312486
1lcs,2.5,3.03099263760751
1jqg,2.5,2.95399188562872
1du5,2.5,2.93439724182277
1ux5,2.5,3.70955443152219
1y97,2.5,3.49513232510249
9icd,2.5,3.29756106378308
3icd,2.5,3.31787802680992
4icd,2.5,3.35113387728161
8icd,2.5,3.35020615715626
5icd,2.5,3.49679607729830
1grp,2.5,3.18414651174751
1gro,2.5,3.23635363602239
1bl5,2.5,3.16675152728262
1idf,2.5,3.25951236814384
1idc,2.5,3.73228369443560
1ide,2.5,3.86053567384342
4gss,2.5,3.05833363313146
1gsd,2.5,2.58431304338081
1eyp,2.5,3.38849680130184
1qg4,2.5,2.84675947383032
1kf0,2.5,3.51829453887156
1yru,2.5,4.19511888582232
3pgk,2.5,5.77085568187656
1axd,2.5,3.17331380926127
1hmp,2.5,4.57825411728578
1o7f,2.5,3.61047465278814
1id5,2.5,3.87344319840144
1cje,2.5,3.69184883167273
1bz7,2.5,4.02909123670798
1pyb,2.5,3.94465884223034
1aup,2.5,4.29230702064223
1vff,2.5,3.90673886456735
1ck0,2.5,3.38727254053461
1rho,2.5,2.94013420446275
1at3,2.5,3.85351822586965
6cts,2.5,3.86505118293177
1bag,2.5,3.06577597544821
1fgn,2.5,3.65572750559798
1iid,2.5,4.10662933147569
15c8,2.5,3.90069496005091
1biu,2.5,2.49998996805001
1rih,2.5,3.32560401004917
1c7r,2.5,3.49255592821806
1cg3,2.5,3.31356375757231
1cg0,2.5,3.43979676228405
1cg1,2.5,3.43778604615889
1ch8,2.5,3.32122745747732
1cg4,2.5,3.60591864535259
1gim,2.5,3.57974451420166
1nht,2.5,4.07819247830306
1mf0,2.5,3.55417280536198
2bg8,2.5,3.02538385771649
1m7i,2.5,3.41360687776885
1g4p,2.5,2.86478224474486
1j4b,2.5,3.63990284655587
1ucb,2.5,3.36981144259825
1aur,2.5,3.52029533588031
1kcs,2.5,4.13680354572071
1cly,2.5,3.90621613227334
1iqw,2.5,3.63784500009672
1kc5,2.5,4.11460142265886
1lkz,2.5,3.61492555074187
1ial,2.5,3.42448523627805
1tcr,2.5,3.74733076031377
1ru9,2.5,3.00380766222477
1apn,2.5,3.36621195963098
2aab,2.5,3.6633817223263
1mnu,2.5,3.57425876914693
2bhd,2.5,1.75740065053402
1yyk,2.5,3.53583645772684
1l2u,2.5,4.03614902188936
1yfp,2.5,2.97395296078467
1q1t,2.5,3.16768006913417
1ikf,2.5,3.60754548463286
1dkf,2.5,3.87311639011688
1amh,2.5,3.16133227310251
1pjn,2.5,3.22947751313088
1xhb,2.5,3.76079582859786
1b4s,2.5,3.42383209735058
1jd9,2.5,3.08790380848573
1yhg,2.5,2.09994273064638
1z4x,2.5,3.21746636191196
1z4z,2.5,3.24939015231174
1mur,2.5,3.92939752387022
1mg1,2.5,4.25454066929103
1k0a,2.5,3.44493480836841
1fv2,2.5,3.84889504755378
1tn0,2.5,3.24908535455764
1hlk,2.5,3.17783282105341
1kr3,2.5,3.39991452277908
1o0t,2.5,2.61658512077180
2am1,2.5,3.73292544317273
2g9i,2.5,3.21160660356651
1rhm,2.5,3.11533311038847
1u3s,2.5,3.19357780979295
2bq0,2.5,2.82128341803457
1quq,2.5,3.72480382887867
1rc2,2.5,3.57555604807167
1xr6,2.5,2.96622852409423
3grt,2.5,3.59869576178956
1xiu,2.5,3.77680814460969
1itb,2.5,4.04959288929426
1te1,2.5,3.26464961799516
1k3z,2.5,3.93449089978661
1pp4,2.5,2.98457215505226
1vgo,2.5,3.4882939307771
1fl9,2.5,5.26577105372256
1gln,2.5,4.49644777452593
2pbg,2.5,3.8042537660412
1bqy,2.5,2.99234489680811
1ni0,2.5,4.01759570794163
1s3h,2.5,3.04144874963341
1vjt,2.5,2.84323190012457
1a35,2.5,3.49774875012765
1rqe,2.5,3.03247397541348
1pgp,2.5,3.05724897739392
1pgo,2.5,3.39102555584027
2b25,2.5,2.52052551635865
1ie4,2.5,3.18001651724872
1gke,2.5,4.05904807802447
1mqf,2.5,2.16633008961527
1e33,2.5,3.75990869762208
1ud6,2.5,2.62997423875247
1fgu,2.5,4.08096468916926
1snu,2.5,4.33517136716005
1xo1,2.5,2.57839150082648
1q7c,2.5,2.65352261068266
1u05,2.5,3.51150510280049
1wq1,2.5,3.64739353466982
2dpg,2.5,2.51263122043385
1h94,2.5,3.28934380486982
1rve,2.5,4.31776145324181
1osv,2.5,4.30960201225893
1v7y,2.5,3.55411970113737
1rh1,2.5,3.78579402982648
2bh9,2.5,4.10800338055638
1hk7,2.5,3.62655553661893
8tim,2.5,4.40212852714614
1tim,2.5,5.09027056237122
2ypi,2.5,5.10293996209943
1hl6,2.5,3.34534573691496
1zym,2.5,4.06231594211054
2viu,2.5,3.04571465982774
1vz4,2.5,3.28828310524524
1qma,2.5,3.12423484797846
1thn,2.5,3.86526571126836
1trd,2.5,4.17357478041508
1t8p,2.5,3.31713782944508
2f17,2.5,3.54994909451254
1k4y,2.5,3.84018885158143
7cat,2.5,4.25328009193755
1isf,2.5,3.05870073238196
1sj7,2.5,4.41668624582208
1b1y,2.5,3.64658219932732
1i4n,2.5,2.98551818277918
1bs5,2.5,3.60193278476339
1bs7,2.5,3.75715246267068
1tid,2.5,3.69547887676612
1pwz,2.5,3.29572238285178
2bhf,2.5,2.51965674777335
1zh7,2.5,4.21157742241695
2a91,2.5,3.24677990057892
1jql,2.5,3.91328538806006
1kny,2.5,4.23864630022918
1byk,2.5,3.126159731647
1lmw,2.5,4.59484099084774
1jec,2.5,2.90590185911963
1fsi,2.5,3.79055985672381
1mvk,2.5,2.30324405818428
1dfg,2.5,3.54595262165826
1fic,2.5,2.94111133713079
1knu,2.5,3.22162686145618
1w4z,2.5,3.10389894585215
1jto,2.5,3.12745575183927
1ipf,2.5,3.22770458663917
1ipe,2.5,3.48319707096255
1b90,2.5,3.31093643684491
2jel,2.5,3.25269280680515
2c3a,2.5,3.16323090232396
1tww,2.5,3.12027472719441
1paf,2.5,3.50534548934562
2an5,2.5,2.75432866144686
1o4u,2.5,2.7458137335882
1qti,2.5,3.80645246496193
2fgi,2.5,2.92001840590842
1jtq,2.5,2.55698174237489
1vot,2.5,3.36480832702748
2aai,2.5,3.98395378379854
1gtr,2.5,3.00518260461909
1zjw,2.5,3.45726292526367
1ztx,2.5,3.67185730924289
1knr,2.5,4.10858272323657
1zwi,2.5,3.51328396961700
2atk,2.5,3.53764538061985
1h78,2.5,3.45226746689388
1ydm,2.5,3.84177324400548
1ktq,2.5,3.68568239389962
5ktq,2.5,3.83437743337905
1qih,2.5,3.08107933528463
1hbj,2.5,3.28310241091419
1eve,2.5,2.67453133393073
1mdf,2.5,3.49418650288604
2cw8,2.5,3.91046515429053
1dab,2.5,4.14955347209143
4ktq,2.5,4.74713925291752
1qrc,2.5,2.55071888175458
1wom,2.5,3.4820950517823
1gwx,2.5,4.58730694420106
1fgi,2.5,2.63747799281551
1exn,2.5,3.28903978637383
1awb,2.5,2.59948477781599
1i4d,2.5,3.86200346647792
2b2c,2.5,3.50781965885136
1rtr,2.5,3.27907205282762
1m2z,2.5,4.06577566099328
1xse,2.5,3.40400261754938
1w93,2.5,4.60915069412301
1s5y,2.5,3.27307788053762
1yv2,2.5,3.30374477256974
1ycp,2.5,4.21180629819041
1gy9,2.5,3.55371034206694
1quv,2.5,4.27183880707799
1bsp,2.5,3.12822139468928
1d4d,2.5,4.12353988715298
1gzd,2.5,3.45500637728689
1i00,2.5,3.17854188696998
1ypt,2.5,2.69225609236153
1cy6,2.5,3.47972050406684
1fdl,2.5,3.45241049609611
1hwg,2.5,3.63697262076600
1o9b,2.5,4.00330007888499
2gh1,2.5,3.2866214152147
1w0y,2.5,3.20547972955890
1diz,2.5,3.49919405031324
1ji5,2.5,4.06765951581462
1fx3,2.5,4.01350249472189
1yvf,2.5,3.34040972192247
1bvn,2.5,4.19200887474419
1zc4,2.5,3.34459891666044
1luj,2.5,3.09052051095223
1v35,2.5,3.03388140708586
1ye0,2.5,3.53679972824257
1gli,2.5,2.8443852872002
1b86,2.5,4.03711002429143
1kht,2.5,3.05328872641828
1wqv,2.5,3.04361440142041
1xxv,2.5,2.85014417314669
1nnu,2.5,3.3102846039634
2seb,2.5,3.31429017261575
1gwv,2.5,2.98343135768795
1nwi,2.5,2.53578762864577
2aqx,2.5,3.54767257654253
1di1,2.5,3.03770000467877
1rd3,2.5,3.50416202018096
1ch4,2.5,3.15448632882929
1toq,2.5,3.05490755128488
1f9w,2.5,4.85449117653004
1dfj,2.5,3.70934666755076
1lsj,2.5,3.05212534456628
1ybh,2.5,2.79081032311856
1e7e,2.5,3.98523956755048
1bj5,2.5,3.96874424528497
2bxi,2.5,3.33706416679434
1e7g,2.5,3.99943390335961
2bxm,2.5,3.4462603404035
1d2g,2.5,4.02270601101824
1d2c,2.5,4.1110777046484
1bhj,2.5,4.43490793414584
1h9z,2.5,3.50131025708094
1ha2,2.5,3.47721042326414
1dlc,2.5,3.11364555861293
1tmq,2.5,3.28077009292907
1j4s,2.5,4.41630031825207
1cwu,2.5,3.50581885185237
1gv0,2.5,3.32900821838975
1sm4,2.5,3.42952229891162
1qg0,2.5,3.47703853756268
1fuu,2.5,3.67126254597186
1ku6,2.5,3.55306853737532
1u7w,2.5,3.72754895191594
1t3h,2.5,3.29256641144505
1krr,2.5,3.75349640126200
1mas,2.5,4.46143878149103
2ajp,2.5,2.71505017022053
1n3e,2.5,3.73033861943117
1euu,2.5,3.645261670991
1eut,2.5,3.94658380586711
1e2p,2.5,3.17537459780385
1sda,2.5,3.42338073864621
1fo0,2.5,3.64345469262266
1rxv,2.5,3.41111484851029
1pi6,2.5,3.74589781354492
1t5x,2.5,3.08269645045854
1sdy,2.5,3.46581115783498
1e2j,2.5,3.17641778923247
1a14,2.5,3.9294371487804
2f6k,2.5,2.75162987874593
1uk4,2.5,3.73417896128653
1kk6,2.5,3.52158433721069
2a19,2.5,3.44374799866791
4atj,2.5,2.84532552119783
1qhg,2.5,3.81616382235421
1pjr,2.5,3.47219159282941
1qhh,2.5,3.42820649826752
1wwl,2.5,3.78539530387838
1kps,2.5,3.69371780419057
1t5c,2.5,4.23036372335181
4ts1,2.5,3.29230981170222
1lth,2.5,3.83397847477171
1tco,2.5,3.87375432837187
1u26,2.5,3.72413782493028
1hjr,2.5,4.59562223248723
2bv3,2.5,3.37822118415793
2a2u,2.5,3.34894301456987
1fbp,2.5,3.36795654770095
1f9o,2.5,2.61853288117049
1szm,2.5,3.25509728462095
1fbh,2.5,3.02371023604326
2fgd,2.5,3.64003746794875
1ckn,2.5,3.35975154910183
1tcc,2.5,2.60598913313347
1fj9,2.5,3.28670282561886
1ckm,2.5,3.02986769928839
1e3p,2.5,3.18980634263915
1u4q,2.5,3.62431634641362
1rcw,2.5,2.71848026981017
1afs,2.5,2.92780870040823
1wnf,2.5,3.71018922251907
3crx,2.5,4.32268778734784
1g6o,2.5,3.13834667593482
1oyv,2.5,3.31052499066882
1xkj,2.5,2.67782706849358
2tsy,2.5,3.47166151235661
1zh8,2.5,2.3589361223657
1kmp,2.5,3.74926316488451
1yj6,2.5,3.15371256032861
1ho3,2.5,3.34155714155014
11as,2.5,4.13070349700794
1yvv,2.5,3.2733433702568
1ips,2.5,2.86235487220538
2fl6,2.5,3.09205144564592
2fl2,2.5,3.05295583392264
1yrs,2.5,3.42547200296098
1jm6,2.5,4.09382030200062
1dc3,2.5,3.78355161467678
1dc4,2.5,4.20644576074583
1p5c,2.5,2.94349109029823
1kb5,2.5,4.63633726532495
1qs8,2.5,2.87288280768064
1pff,2.5,2.69240081230556
1pnz,2.5,3.14876044672936
1hdg,2.5,3.23957267776386
1g0d,2.5,4.140705375315
1phj,2.5,3.40323855206677
2aj9,2.5,3.72452548422734
4mdh,2.5,4.44716648805796
1bjt,2.5,3.41617256993805
1jw0,2.5,2.80814147846451
1lya,2.5,3.24272924382974
1aih,2.5,3.58719203658139
1czw,2.5,2.28715328620044
1rcu,2.5,3.62611179501177
1ph9,2.5,2.97412212996980
1gp9,2.5,4.00884388786197
1lyb,2.5,3.35420683519500
1ztp,2.5,2.64817355709816
1an9,2.5,3.42175812614015
1evi,2.5,3.67180826362886
1ve9,2.5,3.9361729787565
1rnr,2.5,3.02997563002296
1mrr,2.5,3.01783289155065
1n6m,2.5,4.27098275997536
1cyg,2.5,4.05689112934835
1keh,2.5,3.00603420332260
9cgt,2.5,2.73231324761842
5cgt,2.5,3.14374512039184
1cgu,2.5,3.67935873806943
4otb,2.5,3.04829309348949
1tw2,2.5,3.33485974964224
1cgv,2.5,3.06621649439029
1cgy,2.5,3.29469564797246
2cxg,2.5,3.50045462294954
1jdu,2.5,2.88336238615756
1gc8,2.5,3.18476086886526
1l7c,2.5,3.2422805179164
1sqy,2.5,3.5113559523115
2f4n,2.5,3.65557912200383
1pr5,2.5,3.49198725702910
1wpq,2.5,3.1421516320268
2fys,2.5,4.22184503533122
1nlm,2.5,3.62402501823103
1w22,2.5,3.9742001252113
1cs4,2.5,2.53956334315879
1ixy,2.5,3.14332303900506
1sxp,2.5,3.44190404944915
1jfa,2.5,3.10118826538328
1yyr,2.5,2.883701358033
2ael,2.5,2.78642509384096
1z26,2.5,3.71549511962475
2fcp,2.5,3.62187890808714
1tb6,2.5,3.60066989997397
1jfg,2.5,3.00550062175113
1pk7,2.5,3.37473157403073
1w62,2.5,2.94017889823023
1f9c,2.5,3.497297169872
1s5c,2.5,2.63770897648359
1yqx,2.5,3.354978149961
1fr6,2.5,4.22927449029245
1t47,2.5,3.00425392483843
2thi,2.5,2.41540294120761
1o12,2.5,3.41265313367407
1ekp,2.5,3.58334757553861
1qaw,2.5,3.36447350515116
1htl,2.5,3.42909770239141
2pol,2.5,3.64625944919863
2csl,2.5,3.39252104023440
1pvh,2.5,3.70877407141838
1rlr,2.5,3.952709753433
1qm6,2.5,2.55957115582336
1pcx,2.5,3.24840020878522
1to6,2.5,3.68903677289518
1hdx,2.5,3.24448863350968
1hdy,2.5,3.33807289236793
1hso,2.5,3.16598050554042
1ixx,2.5,3.39809973770987
1r5v,2.5,2.98713408910882
1miq,2.5,3.50220838963573
1e3l,2.5,3.38564569905307
2cv5,2.5,3.40663117107594
1pnm,2.5,3.07773875112110
1pnl,2.5,3.13755739634143
1cp9,2.5,3.07250918309073
1e2z,2.5,3.21023287032740
1b0k,2.5,3.14415519045854
1b0j,2.5,3.15981461561362
1b0m,2.5,3.57160321475099
6acn,2.5,3.37221064734164
2a9f,2.5,4.26707591208999
1hhi,2.5,2.96666744707962
1b0g,2.5,3.09906192137547
1hhk,2.5,2.42309711401481
1hhj,2.5,3.11368694445208
1h6a,2.5,3.32113813110505
1ai7,2.5,3.07659356627966
1ef2,2.5,2.88162260126138
1gck,2.5,3.56446545172601
1krb,2.5,2.73036457695036
1krc,2.5,2.84004534453767
1a5o,2.5,2.93324059417775
1buc,2.5,3.43478989236411
1jcn,2.5,3.92063696589031
1dg1,2.5,2.97098269143462
1khu,2.5,3.84849842343764
1ono,2.5,3.73593586206335
1ur0,2.5,3.32789469766288
1tgo,2.5,3.42572132470434
2ay9,2.5,3.36617914351032
1ay5,2.5,3.37918561831673
3dmr,2.5,2.62956609054270
1kbj,2.5,3.13391208917368
2b8q,2.5,3.19151144297351
1esq,2.5,3.29894256752696
2ax4,2.5,3.12783677182295
5xia,2.5,2.71917891359337
1xlh,2.5,2.66490490619582
1did,2.5,2.687881548329
1xld,2.5,2.77080297360904
1xlf,2.5,2.7875914859475
1xlj,2.5,2.83663077855825
1xlb,2.5,2.73312731291673
1xlc,2.5,2.69011239712330
1xlg,2.5,2.82284171247068
1xll,2.5,2.96298307370788
1xlk,2.5,2.94457050735158
1xli,2.5,2.83908670429194
1xle,2.5,2.85000597705577
1die,2.5,3.02360455581619
1nhe,2.5,3.59102675711809
1vdd,2.5,3.98339341584443
1gn4,2.5,3.68104394846183
1pb6,2.5,3.6149126097447
1xmr,2.5,3.28174542852173
1lot,2.5,3.52329110288339
1asn,2.5,3.82146548721913
1ahg,2.5,4.69697127551173
1tk8,2.5,3.10151697065432
1g99,2.5,2.75739014707137
1tmo,2.5,2.90786096997761
1tuu,2.5,3.27623386458516
1nd2,2.5,2.90757805802176
1ncq,2.5,3.59984754290256
1e5d,2.5,3.61124149316549
1bd2,2.5,3.66236164318982
1p6n,2.5,3.45347877929835
1b5t,2.5,2.77145884740278
1kby,2.5,3.38600981470834
2bns,2.5,2.88250781381953
